Year,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 10-19 years,thinness 5-9 years,Income composition of resources,Schooling,Status_Developed,Status_Developing,Life expectancy
2001,0.52125793,-0.243579088,0.126106741,-0.390870368,-0.208966697,-0.886930172,-0.247659396,-3.2682761,-1.948342295,0.392120356,-0.052706007,-0.528631341,-0.22496072,0.649362529,0.627022092,-0.663493542,-0.844437857,-0.450544654,0.450544654,62.8
2015,-0.596256617,-0.18651111,-0.489588667,-0.39272076,-0.188617669,1.478128063,-0.199684225,0.613402985,0.358738525,0.653315308,-0.317912761,-0.336521424,0.342508287,0.649362529,0.583684628,1.024066774,1.23109899,-0.450544654,0.450544654,74.5
2014,-0.596256617,-0.18651111,-1.117900783,0.579216081,-0.194657335,1.432935867,-0.193687329,0.657512975,-0.519549073,0.653315308,-0.317912761,1.228254753,0.331644101,0.62723767,0.562015896,1.004669529,1.138164504,-0.450544654,0.450544654,74.4
2013,-0.588099577,-0.178358541,-1.117900783,0.593412324,-0.10081022,1.387743672,-0.193687329,0.657512975,-0.700249392,0.653315308,-0.317912761,1.253969662,0.320453059,0.605112811,0.562015896,0.951327105,0.952295533,-0.450544654,0.450544654,74.3
2012,-1.240662816,-0.178358541,-1.117900783,-0.298120402,-0.181648824,1.347572831,-0.193687329,0.657512975,-0.864140379,0.653315308,-0.317912761,-0.350771498,0.308950702,0.582987952,0.540347165,0.89313537,0.7354484,-0.450544654,0.450544654,74.1
2011,-0.563628455,-0.178358541,-1.117900783,-0.309106132,-0.175330404,1.302380636,-0.193687329,0.657512975,-0.986008037,0.653315308,-0.317912761,-0.361961397,0.297280531,0.560863093,0.540347165,0.825245013,0.549579428,-0.450544654,0.450544654,73.9
2010,-0.547314374,-0.178358541,-1.117900783,0.184352634,-0.177932106,1.262209795,-0.193687329,0.657512975,-1.019626701,0.653315308,-0.317912761,0.847433747,0.284419706,0.538738234,0.540347165,0.767053278,0.363710457,-0.450544654,0.450544654,73.7
2009,-0.522843253,-0.178358541,-1.117900783,-0.335915118,-0.201347426,1.222038955,-0.187690433,0.657512975,-0.427097747,0.653315308,-0.317912761,-0.410923258,0.268267765,0.538738234,0.518678433,0.742806721,0.270775971,-0.450544654,0.450544654,73.4
2008,-0.514686212,-0.170205973,-1.117900783,-0.385250905,-0.194285663,1.186889469,-0.187690433,0.657512975,-1.280171347,0.653315308,-0.317912761,-0.515262393,0.250056884,0.516613375,0.518678433,0.704012231,0.208819647,-0.450544654,0.450544654,73.3
2007,-0.506529172,-0.170205973,-1.115377441,0.237314589,0.222915866,1.146718629,-0.187690433,0.569292996,-1.019626701,0.566250324,-0.317912761,0.647746204,0.232005393,0.516613375,0.518678433,0.674916364,0.177841485,-0.450544654,0.450544654,73.2
2006,-1.30591914,-0.170205973,-1.120424125,0.279496279,-0.133981923,-1.599962591,-0.187690433,0.569292996,-0.994412703,0.566250324,-0.317912761,0.566257289,0.214303469,0.516613375,0.518678433,0.645820496,0.115885162,-0.450544654,0.450544654,73.2
2005,-1.224348735,-0.170205973,-1.12799415,0.145382445,-0.174308307,-1.635112076,-0.187690433,0.569292996,-1.049043032,0.566250324,-0.317912761,0.452004793,0.197157942,0.516613375,0.518678433,0.616724629,0.084907,-0.450544654,0.450544654,73.1
2004,-1.216191695,-0.170205973,-1.125470809,0.000592855,-0.034280979,1.036248817,-0.181693536,0.569292996,-0.981805704,0.566250324,-0.317912761,0.265675448,0.184352458,0.516613375,0.518678433,0.58277945,0.053928838,-0.450544654,0.450544654,73.1
2003,-1.208034654,-0.170205973,-1.12799415,0.008247061,-0.096721831,0.991056622,-0.181693536,0.525183006,-0.721261057,0.522717832,-0.317912761,0.153101032,0.175460391,0.516613375,0.518678433,0.548834271,0.022950676,-0.450544654,0.450544654,73
2002,-1.191720573,-0.162053405,-1.12799415,-0.061251298,-0.180069219,0.950885781,-0.181693536,0.525183006,-0.687642393,0.522717832,-0.317912761,0.087755912,0.166281685,0.538738234,0.518678433,0.539135649,-0.008027486,-0.450544654,0.450544654,72.9
2001,-1.175406492,-0.162053405,-1.12799415,-0.050461771,-0.194564417,0.910714941,-0.17569664,0.613402985,-0.5993934,0.609782816,-0.317912761,0.086909346,0.156928013,0.538738234,0.518678433,0.524587715,-0.039005648,-0.450544654,0.450544654,72.8
2000,-1.224348735,-0.162053405,-1.12799415,-0.015929875,-0.208966697,0.875565455,-0.17569664,0.525183006,-0.704451725,0.522717832,-0.317912761,0.121543843,0.147556016,0.538738234,0.540347165,0.500341159,-0.100961972,-0.450544654,0.450544654,72.6
2015,0.219447432,-0.088680291,-1.101499061,-0.39272076,-0.203577456,-0.72624681,-0.091740091,0.08408311,-0.616202732,0.26152288,-0.280026082,-0.525227836,0.033213822,1.025485132,0.952053068,-0.692589409,-0.813459695,-0.450544654,0.450544654,66.7
2014,0.252075594,-0.088680291,-1.075003972,-0.386552212,-0.205993323,-0.751353585,-0.085743195,0.08408311,-0.527953739,0.26152288,-0.280026082,-0.521379523,0.025715323,1.06973485,0.995390531,-0.731383899,-0.937372343,-0.450544654,0.450544654,66.4
2013,0.284703756,-0.080527722,-1.075003972,-0.387017916,-0.207387092,-0.781481716,-0.079746298,0.260523069,-0.590988734,0.392120356,-0.280026082,-0.521632517,-0.224967507,1.113984568,1.038727995,-0.775027701,-1.061284991,-0.450544654,0.450544654,66
2012,-1.2977621,-0.080527722,-1.069957288,-0.387804051,-0.204692472,-0.806588491,-0.073749402,-0.004136869,-0.675035394,0.348587864,-0.261082743,-0.522525176,-0.203522572,-0.855127884,1.082065458,-0.828370124,-1.185197638,-0.450544654,0.450544654,65.6
2011,-1.101993128,-0.080527722,-1.059863921,-0.392031396,-0.207294174,-0.831695266,-0.061755609,0.260523069,-0.628809731,0.392120356,-0.261082743,-0.530992784,-0.227192277,-0.810878166,-0.824782935,-0.867164614,-1.309110286,-0.450544654,0.450544654,64.9
2010,0.415216403,-0.072375154,-1.069957288,-0.392229373,-0.16919782,-0.856802042,-0.055758713,-0.312906796,-0.544763071,0.26152288,-0.261082743,-0.531467164,-0.002648916,-0.766628448,-0.781445471,-0.896260482,-1.37106661,-0.450544654,0.450544654,64.3
2009,0.472315687,-0.072375154,-1.064910605,-0.392153547,-0.116141679,-0.881908817,-0.049761817,-0.004136869,-0.464918744,0.130925404,-0.242139403,-0.531400176,-0.205569052,-0.72237873,-0.738108008,-0.920507038,-1.433022934,-0.450544654,0.450544654,63.5
2008,0.52125793,-0.064222586,-1.069957288,-0.392196491,-0.208409189,-1.805838149,-0.04376492,0.172303089,-0.410288415,0.217990388,-0.223196064,-0.531488269,-0.20612524,-0.678129012,-0.694770544,-0.964150839,-1.556935581,-0.450544654,0.450544654,62.8
2007,-1.126464249,-0.064222586,-1.059863921,-0.388718084,-0.207944599,-1.830944924,-0.031771128,0.436963027,-0.502739741,0.47918534,-0.204252724,-0.525466232,-0.020794154,1.357358017,-0.651433081,-1.012643952,-1.649870067,-0.450544654,0.450544654,62.1
2006,0.610985375,-0.056070018,-1.054817237,-0.387696323,-0.208687943,-0.947186433,-0.019777335,0.260523069,-0.200171764,0.26152288,-0.204252724,-0.525864513,-0.026307204,1.401607735,1.342090239,-1.027191886,-1.711826391,-0.450544654,0.450544654,61.3
2005,0.659927618,-0.056070018,-1.057340579,-0.346457801,-0.208966697,-0.967271853,-0.007783542,0.039973121,-0.237992762,0.04386042,-0.204252724,-0.476861295,-0.031623657,1.445857453,1.385427703,-1.061137064,-1.773782714,-0.450544654,0.450544654,65
2004,0.700712821,-0.047917449,-1.052293895,-0.36091654,-0.206086241,-0.987357273,0.00421025,0.172303089,-0.099315772,0.174457896,-0.204252724,-0.479747485,-0.193386739,1.490107171,1.428765166,-1.095082243,-1.835739038,-0.450544654,0.450544654,59.7
2003,0.733340983,-0.039764881,-1.057340579,-0.362748317,-0.067824353,-1.007442693,0.016204043,-0.445236765,-0.216981097,-0.434996991,-0.204252724,-0.4862534,-0.227132969,1.534356889,1.472102629,-1.129027422,-1.928673524,-0.450544654,0.450544654,59
2002,0.741498023,-0.039764881,-1.049770554,-0.368762416,1.480653036,-1.027528114,0.034194732,-3.400606068,-0.132934436,-3.351673952,-0.204252724,-0.495530917,-0.203116255,1.578606607,1.515440093,-1.148424667,-1.990629848,-0.450544654,0.450544654,58.4
2001,0.733340983,-0.031612313,-1.054817237,-0.38979951,2.094375998,-1.047613534,0.046188525,-1.503876516,-0.393479083,-1.349179322,-0.223196064,-0.49782156,-0.20768208,1.600731466,1.558777556,-1.226013647,-2.083564334,-0.450544654,0.450544654,57.9
2000,-1.110150168,-0.023459744,-1.067433946,-0.390120746,0.333581127,-1.067698954,0.052185421,-1.503876516,-0.540560738,-1.349179322,-0.242139403,-0.498382779,-0.210223647,1.644981184,1.60211502,-1.240561581,-2.145520657,-0.450544654,0.450544654,57.5
2015,-0.327074281,-0.235426519,0.04283646,-0.39272076,-0.173379127,-1.645154787,-0.2416625,0.525183006,-1.225541018,0.522717832,-0.317912761,-0.157109613,-0.213583557,-0.633879294,-0.629764349,0.684614986,0.704470238,-0.450544654,0.450544654,75.6
2014,-0.3107602,-0.235426519,1.153106866,-0.388569688,-0.205528733,1.036248817,-0.2416625,0.436963027,-1.910521298,0.435652848,-0.317912761,-0.527846406,-0.215007214,-0.611754435,-0.608095617,0.665217741,0.673492076,-0.450544654,0.450544654,75.4
2013,-0.318917241,-0.235426519,1.170770259,0.031500339,-0.208873779,1.011142042,-0.2416625,0.613402985,-2.015579623,0.522717832,-0.317912761,-0.077119776,-0.102750552,-0.611754435,-0.608095617,0.640971185,0.611535752,-0.450544654,0.450544654,75.3
2012,-0.286289079,-0.235426519,1.22628378,-0.035039188,-0.208966697,0.981013912,-0.2416625,0.436963027,1.669866423,0.348587864,-0.317912761,-0.126868926,-0.214895819,-0.611754435,-0.608095617,0.645820496,0.58055759,-0.450544654,0.450544654,74.9
2011,-0.278132038,-0.235426519,1.271703933,0.048205745,-0.174587061,0.950885781,-0.2416625,0.481073017,1.598426762,0.47918534,-0.317912761,-0.072143357,-0.214834527,-0.589629576,-0.586426886,0.597327384,0.425666781,-0.450544654,0.450544654,74.6
2010,-0.269974998,-0.235426519,1.294414009,-0.019658534,-0.207108338,0.915736296,-0.2416625,0.348743048,-1.687797649,0.348587864,-0.317912761,-0.14459989,-0.100535127,-0.589629576,-0.564758154,0.587628761,0.456644943,-0.450544654,0.450544654,74.4
2009,-0.245503876,-0.235426519,1.344880846,0.002679373,-0.208873779,0.885608165,-0.2416625,0.613402985,1.674068756,0.522717832,-0.317912761,-0.115265474,-0.226149929,-0.567504717,-0.564758154,0.58277945,0.456644943,-0.450544654,0.450544654,74.1
2008,-0.237346836,-0.235426519,1.266657249,-0.346315632,-0.208780861,0.855480035,-0.2416625,0.525183006,-1.855890969,0.522717832,-0.317912761,-0.48417533,-0.214630516,-0.567504717,-0.543089422,0.558532894,0.425666781,-0.450544654,0.450544654,74
2007,-0.237346836,-0.235426519,1.206097045,-0.020414653,-0.190290192,0.82033055,-0.2416625,0.436963027,-1.981960959,0.47918534,-0.317912761,-0.141287005,-0.098966401,-0.545379858,-0.543089422,0.529437026,0.425666781,-0.450544654,0.450544654,73.8
2006,-0.229189795,-0.235426519,1.024416433,-0.131713729,-0.208780861,0.790202419,-0.2416625,0.613402985,1.291656453,0.392120356,-0.317912761,-0.236449365,-0.098444496,-0.523254999,-0.521420691,0.510039781,0.394688619,-0.450544654,0.450544654,73.6
2005,-0.212875714,-0.235426519,1.2817973,-0.150362393,-0.208780861,0.760074289,-0.2416625,0.657512975,1.169788795,0.653315308,-0.317912761,-0.279549212,-0.214464373,-0.523254999,-0.499751959,0.46639598,0.332732295,-0.450544654,0.450544654,73
2004,-0.221032755,-0.235426519,0.73170878,-0.169825725,-0.207944599,0.729946158,-0.2416625,0.569292996,0.976481477,0.217990388,-0.317912761,-0.293655113,-0.097546729,-0.50113014,-0.499751959,0.417902867,0.301754133,-0.450544654,0.450544654,73
2003,-0.221032755,-0.235426519,0.688811969,-0.204970084,-0.207572928,0.704839383,-0.2416625,0.260523069,0.930255814,0.26152288,-0.317912761,-0.329383705,-0.214397861,-0.479005281,-0.478083227,0.393656311,0.270775971,-0.450544654,0.450544654,73
2002,-0.229189795,-0.235426519,0.613111714,-0.25176295,-0.203112867,0.674711253,-0.2416625,0.525183006,1.253835456,0.522717832,-0.317912761,-0.378277353,-0.09696609,-0.479005281,-0.456414495,0.393656311,0.332732295,-0.450544654,0.450544654,72.9
2001,-0.212875714,-0.235426519,0.759465541,-0.285535139,-0.205714569,0.649604477,-0.2416625,0.436963027,0.409166521,0.435652848,-0.317912761,-0.415179857,-0.214313597,-0.456880422,-0.456414495,0.364560444,0.301754133,-0.450544654,0.450544654,73.1
2000,-0.163933471,-0.235426519,0.721615413,-0.387007921,-0.205435815,0.624497702,-0.235665604,0.657512975,0.257882533,0.522717832,-0.317912761,-0.526058064,-0.096621101,-0.456880422,-0.434745764,0.330615265,0.270775971,-0.450544654,0.450544654,72.6
2015,0.056306622,-0.243579088,-0.208236052,-0.39272076,-0.208966697,-0.068449297,-0.247659396,0.613402985,-0.406086082,0.609782816,-0.317912761,-0.422015033,-0.225799579,0.184740489,0.23698492,0.713710854,0.611535752,-0.450544654,0.450544654,73.2
2014,-1.175406492,-0.243579088,-1.138087518,-0.319930839,-0.208966697,-0.128705557,-0.247659396,0.701622965,-1.070054697,0.6968478,-0.317912761,-0.420702973,-0.225835428,0.184740489,0.23698492,0.640971185,0.332732295,-0.450544654,0.450544654,73
2013,0.088934784,-0.243579088,-1.138087518,0.340297773,-0.208966697,-0.163855043,-0.247659396,0.657512975,-0.981805704,0.653315308,-0.317912761,0.591522726,-0.225859966,0.184740489,0.258653652,0.62157394,0.425666781,-0.450544654,0.450544654,72.9
2012,0.105248865,-0.243579088,-1.138087518,-0.307329631,-0.208966697,-0.199004528,-0.247659396,0.657512975,-0.469121077,0.653315308,-0.317912761,0.387912702,-0.227271598,0.184740489,0.258653652,0.587628761,0.425666781,-0.450544654,0.450544654,72.7
2011,0.129719986,-0.243579088,1.312077402,0.147515213,-0.208966697,-0.229132659,-0.247659396,0.701622965,-1.065852364,0.6968478,-0.317912761,0.340973367,-0.225903612,0.184740489,0.258653652,0.534286337,0.363710457,-0.450544654,0.450544654,72.6
2010,-1.167249452,-0.243579088,0.502084674,-0.384776097,-0.208966697,-0.264282144,-0.247659396,0.701622965,-0.977603371,0.6968478,-0.317912761,-0.519069844,-0.227269092,0.206865348,0.280322384,0.514889092,0.332732295,-0.450544654,0.450544654,72.4
2009,0.170505189,-0.243579088,0.105920006,-0.356483139,-0.208966697,-0.31951705,-0.247659396,0.701622965,-1.376825006,0.6968478,-0.317912761,-0.462312401,-0.2259061,0.206865348,0.280322384,0.510039781,0.332732295,-0.450544654,0.450544654,72.3
2008,0.18681927,-0.243579088,0.456664521,-0.054625076,-0.208966697,-0.34964518,-0.247659396,0.701622965,-1.376825006,0.6968478,-0.317912761,0.264528374,-0.225912052,0.228990207,0.301991116,0.510039781,0.332732295,-0.450544654,0.450544654,72.2
2007,0.19497631,-0.243579088,0.908342709,0.048762178,-0.208873779,-0.379773311,-0.247659396,0.701622965,-1.099471028,0.6968478,-0.317912761,0.338457293,-0.227276819,0.228990207,0.301991116,0.480943914,0.301754133,-0.450544654,0.450544654,72.2
2006,0.19497631,-0.243579088,0.908342709,-0.343405313,-0.208037517,-1.760645953,-0.247659396,0.701622965,-0.918770709,0.6968478,-0.317912761,-0.445302245,-0.227410593,0.228990207,0.301991116,0.456697357,0.301754133,-0.450544654,0.450544654,72.2
2005,0.19497631,-0.243579088,0.832642454,-0.382380513,-0.208966697,-1.790774083,-0.247659396,0.701622965,-0.843128714,0.6968478,-0.317912761,-0.446869879,-0.225983368,0.251115066,0.323659847,0.379108377,-0.008027486,-0.450544654,0.450544654,72.2
2004,0.203133351,-0.243579088,0.85535253,-0.386485754,-0.208966697,-0.480200412,-0.247659396,0.701622965,-0.733868056,0.6968478,-0.317912761,-0.448005977,-0.225990033,0.251115066,0.323659847,0.393656311,0.053928838,-0.450544654,0.450544654,72.1
2003,0.19497631,-0.243579088,0.729185439,0.013425441,-0.208966697,-0.505307187,-0.247659396,0.701622965,-0.536358405,0.6968478,-0.317912761,0.07841777,-0.225984708,0.273239925,0.345328579,0.383957689,-0.008027486,-0.450544654,0.450544654,72.1
2002,0.203133351,-0.243579088,1.672915284,-0.121821227,-0.208966697,-0.535435317,-0.247659396,0.701622965,-0.717058724,0.6968478,-0.317912761,0.064541384,-0.225968315,0.273239925,0.366997311,0.379108377,-0.008027486,-0.450544654,0.450544654,72.1
2001,0.211290391,-0.243579088,0.555074852,-0.082636578,-0.208966697,-0.560542093,-0.247659396,0.569292996,-0.616202732,0.566250324,-0.317912761,0.016677753,-0.227283971,0.295364785,0.366997311,0.388807,0.022950676,-0.450544654,0.450544654,72
2000,0.219447432,-0.243579088,0.938622811,-0.102841201,-0.208966697,-0.585648868,-0.247659396,0.657512975,-0.544763071,0.653315308,-0.317912761,0.010639584,-0.226013422,0.317489644,0.388666043,-3.073601234,0.053928838,-0.450544654,0.450544654,71.8
2015,2.054781542,-0.064222586,-0.099732354,-0.39272076,-0.15256551,-0.721225455,-0.067752506,0.1281931,0.984886143,0.130925404,-0.242139403,-0.490209875,-0.214830594,0.560863093,0.518678433,-0.983548084,-0.813459695,-0.450544654,0.450544654,51
2014,2.462633567,-0.056070018,-1.138087518,-0.392025502,-0.115491254,-0.751353585,-0.055758713,-0.004136869,2.514535357,0.000327928,-0.223196064,-0.526681111,-0.213865845,0.582987952,0.540347165,-1.007794641,-0.813459695,-0.450544654,0.450544654,48.1
2013,-0.930695278,-0.056070018,-1.138087518,-0.392084186,-0.207572928,-0.776460361,-0.049761817,0.392853037,2.384263034,0.392120356,-0.185309384,-0.527155415,-0.215377838,0.62723767,0.583684628,-1.070835687,-0.875416019,-0.450544654,0.450544654,54
2012,2.038467461,-0.039764881,-1.138087518,-0.366438015,-0.145968337,-0.806588491,-0.037768024,0.348743048,2.237181379,0.348587864,-0.166366045,-0.49204668,-0.215650467,0.671487388,0.627022092,-1.129027422,-0.937372343,-0.450544654,0.450544654,49.7
2011,2.095566745,-0.031612313,-0.186787647,-0.366387154,-0.035674748,-0.831695266,-0.019777335,0.216413079,2.548154021,0.26152288,-0.090592686,-0.500383536,-0.112364463,0.715737106,0.670359555,-1.172671223,-0.999328667,-0.450544654,0.450544654,48.9
2010,2.144508988,-0.023459744,-0.171647596,-0.390144664,-0.107779065,-0.856802042,-0.007783542,0.039973121,-1.931532963,0.130925404,-0.033762668,-0.529067476,-0.216185442,0.759986824,0.713697019,-1.211465713,-1.061284991,-0.450544654,0.450544654,48.1
2009,2.217922352,-0.015307176,-0.138844152,-0.368713274,-0.206086241,-0.881908817,0.00421025,-0.092356848,3.031422317,0.04386042,-0.014819328,-0.504032227,-0.226326757,0.804236542,0.757034482,-1.255109514,-1.123241315,-0.450544654,0.450544654,47.1
2008,2.283178676,-0.007154608,-0.153984203,-0.390129302,-0.204878307,-1.810859504,0.016204043,-0.357016786,-1.944139962,-0.260867023,0.023067351,-0.528978106,-0.120131606,0.84848626,0.822040677,-1.293904004,-1.185197638,-0.450544654,0.450544654,46.2
2007,-0.947009358,-0.007154608,-0.166600912,-0.370768305,-0.208966697,-1.835966279,0.022200939,-0.886336661,-2.015579623,-0.826789419,0.07989737,-0.506594445,-0.216715439,0.892735978,0.865378141,-1.342397117,-1.2161758,-0.450544654,0.450544654,45.3
2006,2.470790607,0.00099796,-0.181740963,-0.374415077,-0.205900405,-0.957229143,0.028197836,-0.798116682,-1.780248975,-0.826789419,0.07989737,-0.509210265,-0.125642672,0.936985696,0.908715604,-1.386040918,-1.278132124,-0.450544654,0.450544654,44.3
2005,-0.922538237,0.00099796,-0.174170938,-0.372445728,-0.206272076,-0.982335918,0.034194732,-0.709896703,2.661617013,-0.783256927,0.07989737,-0.511690707,-0.128954619,0.981235414,0.952053068,-1.419986097,-1.340088448,-0.450544654,0.450544654,43.3
2004,2.731815903,0.00099796,-0.133797468,-0.374162758,-0.208316271,-1.002421338,0.034194732,-0.621676723,2.413679365,-0.783256927,0.06095403,-0.513448966,-0.132760297,1.025485132,0.995390531,-1.463629898,-1.402044772,-0.450544654,0.450544654,42.3
2003,-0.849124873,0.00099796,-0.113610734,-0.374119314,-0.154516787,-1.022506759,0.034194732,-0.754006692,2.426286364,-0.434996991,0.023067351,-0.513404835,-0.13693947,1.06973485,1.060396726,-1.512123011,-1.464001095,-0.450544654,0.450544654,41.5
2002,2.870485591,0.00099796,-0.116134075,-0.375094112,-0.156189309,-1.047613534,0.040191628,-1.283326567,2.539749355,-1.30564683,-0.014819328,-0.514395048,-0.141156702,1.113984568,-0.846451667,-1.589711991,-1.525957419,-0.450544654,0.450544654,48
2001,2.919427834,0.00099796,-0.078283948,-0.376656921,-0.148662957,-1.067698954,0.040191628,-1.989086401,2.485119026,-1.958634209,-0.052706007,-0.515982569,-0.144951677,-0.833003025,-0.803114203,-1.609109236,-1.587913743,-0.450544654,0.450544654,41
2000,3.033626401,-0.007154608,-0.138844152,-0.382895774,0.123214922,-1.082763019,0.040191628,-1.636206484,3.241538967,-1.697439258,-0.109536026,-0.522320076,-0.147994527,-0.788753307,-0.75977674,-1.657602348,-1.680848229,-0.450544654,0.450544654,39
2015,-0.865438954,-0.243579088,-0.688932671,-0.39272076,-0.208966697,-0.279346209,-0.247659396,0.569292996,1.411422943,0.566250324,-0.317912761,3.309670866,-0.129100123,-0.589629576,-0.586426886,1.407162363,1.014251857,2.219535827,-2.219535827,83.1
2014,-0.857281913,-0.243579088,-0.678839304,3.447372004,-0.208966697,-0.294410274,-0.247659396,0.569292996,-0.418693081,0.566250324,-0.317912761,3.503596154,-0.130483911,-0.589629576,-0.586426886,1.39746374,1.014251857,2.219535827,-2.219535827,82.9
2013,-0.849124873,-0.243579088,-0.678839304,-0.048607701,-0.196144022,-0.304452985,-0.247659396,0.613402985,-0.582584068,0.609782816,-0.317912761,-0.129031936,-0.132092732,-0.589629576,-0.586426886,1.387765118,1.014251857,2.219535827,-2.219535827,82.7
2012,-0.832810792,-0.243579088,-0.663699253,2.517756938,-0.205064143,-0.31951705,-0.247659396,0.613402985,-0.712856391,0.609782816,-0.317912761,3.367083977,-0.133781657,-0.589629576,-0.608095617,1.373217184,1.014251857,2.219535827,-2.219535827,82.5
2011,-1.265133938,-0.243579088,-0.68640933,-0.085384046,-0.195214842,-0.334581115,-0.247659396,0.569292996,-0.834724048,0.566250324,-0.317912761,3.276497675,-0.135516021,-0.611754435,-0.608095617,1.344121317,0.952295533,2.219535827,-2.219535827,82.2
2010,-0.816496711,-0.243579088,-0.676315962,1.794545009,-0.2043208,-0.34964518,-0.247659396,0.569292996,-0.822117049,0.566250324,-0.317912761,2.803896622,-0.137565251,-0.611754435,-0.608095617,1.237436469,0.7354484,2.219535827,-2.219535827,82
2009,-0.80833967,-0.243579088,-0.704072722,-0.169718291,-0.20748001,-0.364709245,-0.247659396,0.613402985,-0.691844726,0.609782816,-0.317912761,2.231350457,-0.14022587,-0.611754435,-0.608095617,1.227737847,0.704470238,2.219535827,-2.219535827,81.7
2008,-0.792025589,-0.243579088,-0.711642748,1.247113496,-0.207294174,-0.379773311,-0.247659396,0.613402985,-0.843128714,0.609782816,-0.317912761,2.313299796,-0.143224379,-0.611754435,-0.608095617,1.193792668,0.642513914,2.219535827,-2.219535827,81.4
2007,-0.783868549,-0.243579088,-0.736876166,1.092405878,-0.207572928,-1.750603243,-0.247659396,0.613402985,-1.0322337,0.609782816,-0.317912761,2.277630831,-0.14627238,-0.611754435,-0.629764349,1.159847489,0.611535752,2.219535827,-2.219535827,81.1
2006,-0.775711508,-0.243579088,-0.749492875,0.878717019,-0.206829584,-1.770688663,-0.247659396,0.525183006,-0.94818704,0.522717832,-0.317912761,1.873321199,-0.149346956,-0.611754435,-0.629764349,0.994970906,0.549579428,2.219535827,-2.219535827,87
2005,-0.751240387,-0.243579088,-0.764632926,0.742561349,-0.205900405,-1.785752728,-0.247659396,0.569292996,-0.914568375,0.566250324,-0.317912761,1.607540771,-0.15181719,-0.611754435,-0.629764349,0.907683304,0.146863323,2.219535827,-2.219535827,82
2004,-0.734926306,-0.243579088,-0.774726294,-0.294330546,-0.200046575,-0.445050926,-0.247659396,0.525183006,-1.154101357,0.522717832,-0.317912761,-0.335632412,-0.153109092,-0.611754435,-0.629764349,0.902833993,0.177841485,2.219535827,-2.219535827,79.7
2003,-0.718612225,-0.243579088,-0.779772977,0.697442038,-0.205900405,-0.460114992,-0.247659396,0.569292996,-0.960794039,0.566250324,-0.317912761,1.156486579,-0.153874599,-0.611754435,-0.629764349,0.897984681,0.177841485,2.219535827,-2.219535827,79.3
2002,-0.710455184,-0.243579088,-0.595569024,-0.324268994,-0.189361012,-0.480200412,-0.247659396,0.481073017,-1.292778346,0.47918534,-0.317912761,-0.37348913,-0.1547381,-0.611754435,-0.629764349,0.89313537,0.146863323,2.219535827,-2.219535827,79
2001,-0.694141103,-0.243579088,-0.615755758,0.090620034,-0.171056179,-0.495264477,-0.247659396,0.525183006,-1.490287997,0.566250324,-0.317912761,1.013506512,-0.155703198,-0.611754435,-0.629764349,0.902833993,0.177841485,2.219535827,-2.219535827,78.7
2000,-0.677827022,-0.243579088,-0.628372467,0.501267062,-0.195865268,-0.515349897,-0.247659396,0.657512975,-1.347408675,0.653315308,-0.317912761,1.172178962,-0.156881965,-0.611754435,-0.629764349,0.85434088,0.115885162,2.219535827,-2.219535827,78.3
2015,-0.710455184,-0.243579088,1.574504953,-0.39272076,-0.207294174,-1.640133431,-0.247659396,0.525183006,0.608777339,0.522717832,-0.317912761,-0.33673619,-0.222839182,-0.766628448,-0.781445471,1.232587158,1.602836933,2.219535827,-2.219535827,88
2014,-0.694141103,-0.243579088,1.498804698,-0.377722477,-0.204134964,1.041270172,-0.247659396,0.525183006,1.392512445,0.522717832,-0.317912761,-0.514915624,-0.226969401,-0.766628448,-0.75977674,1.232587158,1.695771419,2.219535827,-2.219535827,87
2013,-0.677827022,-0.243579088,1.264133907,-0.26758046,-0.208873779,1.011142042,-0.247659396,0.525183006,1.417726443,0.522717832,-0.317912761,-0.366433766,-0.222901449,-0.766628448,-0.75977674,1.184094045,1.447946123,2.219535827,-2.219535827,85
2012,-0.653355901,-0.243579088,1.622448447,1.188774385,-0.208780861,0.975992557,-0.247659396,0.569292996,1.451345107,0.566250324,-0.317912761,1.07860395,-0.222950072,-0.744503589,-0.738108008,1.179244734,1.447946123,2.219535827,-2.219535827,82
2011,-0.628884779,-0.243579088,1.536654825,1.217678173,-0.206922502,0.945864426,-0.247659396,0.569292996,1.632045426,0.566250324,-0.317912761,1.257613365,-0.223025181,-0.72237873,-0.716439276,1.174395423,1.509902447,2.219535827,-2.219535827,79.8
2010,-0.604413658,-0.243579088,1.463477912,1.142756431,-0.208780861,0.915736296,-0.247659396,0.569292996,1.590022096,0.566250324,-0.317912761,1.146732509,-0.223099317,-0.72237873,-0.716439276,1.154998178,1.478924285,2.219535827,-2.219535827,79.5
2009,-1.240662816,-0.243579088,1.513944749,1.295891603,-0.208966697,0.885608165,-0.247659396,0.569292996,1.45554744,0.566250324,-0.317912761,1.23243587,-0.223254444,-0.700253871,-0.694770544,1.159847489,1.478924285,2.219535827,-2.219535827,79.1
2008,-0.531000293,-0.243579088,1.619925106,-0.203425051,-0.208966697,0.855480035,-0.247659396,0.613402985,1.073135136,0.609782816,-0.317912761,-0.335163798,-0.223573834,-0.700253871,-0.694770544,1.140450244,1.478924285,2.219535827,-2.219535827,78.9
